iter	Logloss
289	0.0035099234
290	0.003494988644
291	0.003494966677
292	0.003494981033
293	0.003494971422
294	0.003494124665
295	0.003494122606
296	0.003494116771
297	0.003494072121
298	0.003494065943
299	0.003404448123
300	0.003404441945
301	0.00338727402
302	0.00336318064
303	0.003363165537
304	0.00336315833
305	0.003363151465
306	0.003362007095
307	0.003361999887
308	0.00336116274
309	0.003361130476
310	0.003361121895
311	0.003361127357
312	0.003361123925
313	0.003361131476
314	0.003360305313
315	0.003360309775
316	0.003359523084
317	0.003359527889
318	0.003287503414
319	0.003287493087
320	0.003276102664
321	0.003276107469
322	0.003257694971
323	0.003256978956
324	0.003256989253
325	0.003256986507
326	0.003256078311
327	0.003256071447
328	0.003256079341
329	0.003256069387
330	0.003255713738
331	0.003243958119
332	0.003243958805
333	0.003243366668
334	0.003243320675
335	0.003243320675
336	0.003243330285
337	0.003243330285
338	0.003242617046
339	0.003242617389
340	0.003242608465
341	0.003228020335
342	0.003210309839
343	0.003209871813
344	0.003209863232
345	0.003209865978
346	0.003209862203
347	0.003209862203
348	0.003209202508
349	0.003209193927
350	0.003165365808
351	0.003165365808
352	0.003142650598
353	0.003142645106
354	0.00314265406
355	0.003142646136
356	0.003142638928
357	0.003142656433
358	0.003142643419
359	0.003142018734
360	0.003142012556
361	0.003142012899
362	0.003141352832
363	0.00314071579
364	0.00314072749
365	0.003140729549
366	0.003140703777
367	0.003140698285
368	0.003140675289
369	0.003099296181
370	0.003094687395
371	0.003078599424
372	0.003046455465
373	0.003046455465
374	0.003046465762
375	0.003016456851
376	0.00301585273
377	0.002979238912
378	0.002979238226
379	0.002974091817
380	0.00297408358
381	0.002974091131
382	0.002960580156
383	0.002934778791
384	0.002905236763
385	0.002899736126
386	0.002899413203
387	0.002899406338
388	0.002899406338
389	0.00282678302
390	0.00282678096
391	0.002826785422
392	0.002826768089
393	0.002826069265
394	0.002826078018
395	0.002826071496
396	0.002826059625
397	0.002825610333
398	0.002825166561
399	0.002824609724
400	0.002824595249
401	0.002799232794
402	0.002799232794
403	0.002775085942
404	0.002775033255
405	0.002775034972
406	0.002774907945
407	0.002748345668
408	0.002748322299
409	0.002748311143
410	0.00274775565
411	0.002747309275
412	0.002705718731
413	0.002705718731
414	0.002705676514
415	0.002705673081
416	0.002705679259
417	0.002705661411
418	0.002705663814
419	0.002705578472
420	0.002687318809
421	0.002686825926
422	0.002686464844
423	0.002682251717
424	0.002659843171
425	0.002659840768
426	0.002659436096
427	0.002659434208
428	0.002650976015
429	0.002650966062
430	0.002650937745
431	0.002650936887
432	0.002614410101
433	0.002613970934
434	0.002613530939
435	0.002613530394
436	0.002613088138
437	0.002612722482
438	0.002612332397
439	0.00259143973
440	0.002591094982
441	0.00259064895
442	0.00259064895
443	0.002590312036
444	0.002590312036
445	0.002590068199
446	0.002590064423
447	0.00257396261
448	0.002573972019
449	0.002573943732
450	0.002573559169
451	0.0025735614
452	0.002573227527
453	0.002550809199
454	0.00255079447
455	0.002550486933
456	0.002542971779
457	0.002507917426
458	0.002507596846
459	0.00250723748
460	0.002505793527
461	0.00247992928
462	0.002464017184
463	0.002463870825
464	0.002463853178
465	0.002463835472
466	0.002463845627
467	0.002463786591
468	0.002462415059
469	0.002462401845
470	0.002462386914
471	0.002462366007
472	0.002462077176
473	0.00246184944
474	0.002461700163
475	0.002461688493
476	0.002461685404
477	0.002461672705
478	0.002461498887
479	0.002461359019
480	0.002461342574
481	0.002454052594
482	0.002453903459
483	0.002453861928
484	0.002433609065
485	0.002423532656
486	0.002404001833
487	0.002387558869
488	0.002387534499
489	0.002372513407
490	0.002372503856
491	0.00237250946
492	0.002372501797
493	0.002372495962
494	0.00237249579
495	0.002372451341
496	0.002372453401
497	0.002372449968
498	0.002371136242
499	0.002371134011
500	0.002370998292
501	0.002356549087
502	0.002342567616
503	0.002342571392
504	0.00234256058
505	0.002342437732
506	0.002342432039
507	0.002342416937
508	0.002342421399
509	0.00232884302
510	0.002315104084
511	0.002315061553
512	0.002314927893
513	0.002314887533
514	0.002314881042
515	0.002314886877
516	0.002301685586
517	0.002301670998
518	0.002301524497
519	0.002301506246
520	0.002301387032
521	0.002301390979
522	0.002301271877
523	0.002301039165
524	0.002300906334
525	0.00230081572
526	0.002265375647
527	0.00226537067
528	0.002265114103
529	0.002265106208
530	0.002263932723
531	0.002250890192
532	0.002235813883
533	0.002235801698
534	0.002223637062
535	0.002223621788
536	0.002223627594
537	0.002222576049
538	0.002222355085
539	0.002222351309
540	0.002195916294
541	0.002195910974
542	0.002195916809
543	0.002195912175
544	0.002195914406
545	0.002195901363
546	0.002186882972
547	0.002185802645
548	0.002185803331
549	0.002185796295
550	0.002185796295
551	0.002185796123
552	0.002185788915
553	0.002185784968
554	0.002185789915
555	0.002185789915
556	0.002185799354
557	0.00218579678
558	0.002185800413
559	0.00218474703
560	0.002184741538
561	0.002184746515
562	0.00218473736
563	0.002184728092
564	0.002183678828
565	0.002183682976
566	0.002183609666
567	0.002183587871
568	0.002183598168
569	0.002183394459
570	0.002183397719
571	0.002183381665
572	0.002183371634
573	0.002183365877
574	0.002183360385
575	0.002183233702
576	0.00218222082
577	0.002173480228
578	0.002172471808
579	0.002171517276
580	0.002170569093
581	0.002159298886
582	0.002158368379
583	0.002157475599
584	0.002156586483
585	0.002145694721
586	0.00214482102
587	0.002143950438
588	0.002143949065
589	0.002143116724
590	0.002121515539
591	0.002121521545
592	0.002121511278
593	0.002120671901
594	0.002119945477
595	0.002119256637
596	0.002111150679
597	0.002090687034
598	0.002090201246
599	0.002090197986
600	0.002090196784
601	0.002090212573
602	0.002079645166
603	0.002079637414
604	0.002079463655
605	0.002079459193
606	0.002079457477
607	0.002079456962
608	0.002079358939
609	0.00207936446
610	0.002079362401
611	0.002079358625
612	0.002079360342
613	0.0020793485
614	0.002079347814
615	0.002079352962
616	0.002079341807
617	0.002079346956
618	0.002079340434
619	0.002079340262
620	0.002079338031
621	0.0020793358
622	0.002079069776
623	0.002079073723
624	0.002079042146
625	0.002079020865
626	0.002079011255
627	0.002079004905
628	0.002078427131
629	0.002068136407
630	0.002067947002
631	0.002067934646
632	0.002067926378
633	0.002067735257
634	0.002067726333
635	0.002067732511
636	0.0020677356
637	0.002067735428
638	0.002067721527
639	0.002067426406
640	0.002067168496
641	0.002067155281
642	0.002047320861
643	0.002047304416
644	0.002047301983
645	0.002047298379
646	0.00204730267
647	0.002047296491
648	0.002047308161
649	0.002047308161
650	0.002047299066
651	0.002047296663
652	0.002047299237
653	0.002047297521
654	0.002047297521
655	0.002047303356
656	0.002047300267
657	0.002047305072
658	0.002047301297
659	0.002047309191
660	0.002047298723
661	0.00204729426
662	0.002047298894
663	0.002047301983
664	0.002047295977
665	0.002047303699
666	0.002047298208
667	0.002047299237
668	0.002047299237
669	0.002047081
670	0.002047076225
671	0.002047075195
672	0.002047074852
673	0.002047087551
674	0.00204709167
675	0.002047082575
676	0.002047070733
677	0.002047074509
678	0.002047069875
679	0.002047067987
680	0.002047063525
681	0.002047023225
682	0.002047008294
683	0.002047020651
684	0.002047024426
685	0.002047019278
686	0.002047016704
687	0.002047016532
688	0.002047017562
689	0.002047025113
690	0.002047030604
691	0.002047027094
692	0.002047024005
693	0.002047004269
694	0.002046982474
695	0.002046968744
696	0.002046953814
697	0.00204695347
698	0.002046959134
699	0.002046935107
700	0.002046931675
701	0.002046942659
702	0.002046943688
703	0.002046932018
704	0.002046934421
705	0.002046939226
706	0.002046914028
707	0.002046911424
708	0.00204690885
709	0.002046914857
710	0.002046897523
711	0.002046895636
712	0.002046898382
713	0.002046904045
714	0.002046895322
715	0.002046888629
716	0.002046884682
717	0.002046893434
718	0.002046897382
719	0.002046887085
720	0.002046880563
721	0.002046893606
722	0.002046893778
723	0.002046893263
724	0.002046861514
725	0.002046847956
726	0.002046844352
727	0.002046844867
728	0.002046831996
729	0.00204679959
730	0.002046806626
731	0.002046788263
732	0.002046797187
733	0.002046785517
734	0.002046758088
735	0.00204674127
736	0.002046736979
737	0.002046739725
738	0.002046735778
739	0.002046725653
740	0.002046739554
741	0.002046724451
742	0.002046727369
743	0.002046721705
744	0.002036761822
745	0.002036764396
746	0.002036756158
747	0.002036740228
748	0.002036739198
749	0.00203673731
750	0.002036702673
751	0.00203669701
752	0.002036690317
753	0.002036688258
754	0.00203667573
755	0.002036681565
756	0.002036641921
757	0.002036654621
758	0.002036644152
759	0.002036668007
760	0.002036649472
761	0.002036646898
762	0.002036640205
763	0.002036649472
764	0.002036618238
765	0.002036612746
766	0.00203661206
767	0.002036610858
768	0.002036595928
769	0.002036608284
770	0.002036597987
771	0.002036588548
772	0.00203658769
773	0.002036584601
774	0.002036555206
775	0.002036555549
776	0.002036557437
777	0.002036553318
778	0.002036548856
779	0.002036556751
780	0.002036546797
781	0.002036549028
782	0.002036542335
783	0.002036549543
784	0.002036546797
785	0.00203654388
786	0.002036539932
787	0.002036540962
788	0.002036538559
789	0.002036538216
790	0.002036539932
791	0.002036535642
792	0.002036540962
793	0.002036546282
794	0.002036543021
795	0.002036539589
796	0.002036537358
797	0.002036531008
798	0.002036532381
799	0.002036533754
800	0.00203653221
801	0.002036528606
802	0.002036526546
803	0.002036529292
804	0.002036528949
805	0.002036533754
806	0.002036529807
807	0.002036538045
808	0.002036533068
809	0.002036509758
810	0.002036489649
811	0.002036495655
812	0.002036493939
813	0.002036498401
814	0.002036499431
815	0.002036490335
816	0.002036490678
817	0.002036493939
818	0.002036495998
819	0.002036496342
820	0.002036501833
821	0.00203649617
822	0.002036498229
823	0.002036487589
824	0.002036485358
825	0.002036483985
826	0.002036476777
827	0.002036481926
828	0.002036488791
829	0.002036493596
830	0.002036489992
831	0.002036488104
832	0.002036488791
833	0.002036475748
834	0.002036485388
835	0.002036481956
836	0.002036487104
837	0.002036487104
838	0.002036484358
839	0.002036481956
840	0.002036473375
841	0.002036478352
842	0.002036451893
843	0.002036445543
844	0.002036448461
845	0.002036451378
846	0.002036440051
847	0.002036442111
848	0.002036447774
849	0.00203645052
850	0.002036452408
851	0.002036447603
852	0.002036443827
853	0.002036439566
854	0.002036431157
855	0.0020364315
856	0.0020364315
857	0.002036436649
858	0.002036432873
859	0.002036252735
860	0.002036239177
861	0.002036234201
862	0.002036228709
863	0.002036230425
864	0.002036238319
865	0.002036222359
866	0.002036229395
867	0.002036225963
868	0.002036223217
869	0.002036221844
870	0.002036222016
871	0.002036219098
872	0.002036214808
873	0.002036216696
874	0.002036215151
875	0.002036213778
876	0.002036204511
877	0.002036210003
878	0.002036208458
879	0.00203618529
880	0.002036165897
881	0.002036134663
882	0.002036124052
883	0.002036137409
884	0.002036143244
885	0.002036144273
886	0.0020361429
887	0.002036151653
888	0.002036136207
889	0.00203614496
890	0.002036140669
891	0.002036146333
892	0.002036148392
893	0.00203613861
894	0.002036145131
895	0.002036148907
896	0.002036148593
897	0.002036148765
898	0.002036144303
899	0.002036147735
900	0.002036141729
901	0.002036138669
902	0.002036153943
903	0.002036140214
904	0.002036131118
905	0.002036134036
906	0.002036131118
907	0.002036135237
908	0.00203613026
909	0.002036135752
910	0.002036134036
911	0.002036134207
912	0.002036115501
913	0.002036118934
914	0.002036104861
915	0.002036100742
916	0.002036092848
917	0.002036099884
918	0.002036101429
919	0.002036099369
920	0.002036090445
921	0.002036093534
922	0.002036093877
923	0.002036086498
924	0.002036087699
925	0.002036088759
926	0.002026254573
927	0.002026249939
928	0.002026246163
929	0.002026248051
930	0.002026252342
931	0.002026247365
932	0.002026248566
933	0.002026240328
934	0.002026254744
935	0.002026250797
936	0.002026252685
937	0.002026258177
938	0.002026254229
939	0.002026253371
940	0.002026259893
941	0.002026249767
942	0.002026248051
943	0.002026214586
944	0.002026206721
945	0.002026182665
946	0.002026177546
947	0.002026172913
948	0.002026158497
949	0.002026167764
950	0.002026167078
951	0.002026163817
952	0.002026150058
953	0.002026153834
954	0.002026158296
955	0.002026162071
956	0.002026160012
957	0.002026146969
958	0.002026150916
959	0.002026145939
960	0.002026153147
961	0.002026147484
962	0.002026153147
963	0.00202615555
964	0.002026163787
965	0.002026163101
966	0.002026155721
967	0.002026148342
968	0.002026150744
969	0.00202615349
970	0.002026148342
971	0.002026156236
972	0.002026153834
973	0.002026151774
974	0.002026153147
975	0.002026129587
976	0.00202613302
977	0.002026112254
978	0.00202611294
979	0.002026080333
980	0.002026077931
981	0.002026086855
982	0.002026082907
983	0.002026068492
984	0.002026079304
985	0.002026062343
986	0.002026059426
987	0.00202605565
988	0.002026054792
989	0.002026037116
990	0.002026038832
991	0.002026030251
992	0.00202603234
993	0.002026036459
994	0.002026029937
995	0.002026030452
996	0.002026031482
997	0.00202603337
998	0.002026038003
999	0.002026026848

